Scenario - ProgCode3_Eyetracking
Logfile written - 12/06/2017 09:13:31

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

p01	30	Pulse	30	14439045	188233	0
p01	31	Picture	countSameCharsAtSamePositionTD_N	14453905	0	1	300057	1	0	next	other	0
p01	31	Pulse	30	14459045	5140	0
p01	31	Pulse	30	14479045	25140	0
p01	31	Pulse	30	14499044	45140	0
p01	31	Pulse	30	14519044	65139	0
p01	31	Pulse	30	14539043	85139	0
p01	31	Pulse	30	14559044	105139	0
p01	31	Pulse	30	14579043	125139	0
p01	31	Pulse	30	14599043	145138	0
p01	31	Pulse	30	14619043	165138	0
p01	31	Pulse	30	14639043	185138	0
p01	31	Pulse	30	14659042	205138	0
p01	31	Pulse	30	14679042	225137	0
p01	31	Response	1	14694852	240947	1
p01	31	Pulse	30	14699042	245137	0
p01	31	Pulse	30	14719032	265127	1
p01	31	Pulse	30	14739031	285127	0
p01	32	Picture	LastResponseCondition	14753962	0	1	20159	1	0	next	other	0
p01	32	Pulse	30	14759031	5069	0
p01	33	Picture	D2_7	14774121	0	1	150112	1	0	150000	other	0
p01	33	Pulse	30	14779031	4910	0
p01	33	Response	2	14784651	10529	1
p01	33	Response	2	14791571	17449	1
p01	33	Response	2	14796560	22439	1
p01	33	Pulse	30	14799031	24909	0
p01	33	Response	2	14800990	26869	1
p01	33	Response	2	14804661	30539	1
p01	33	Response	2	14810850	36729	1
p01	33	Response	2	14815230	41109	1
p01	33	Pulse	30	14819030	44909	0
p01	33	Response	2	14820480	46359	1
p01	33	Response	2	14825830	51709	1
p01	33	Response	2	14832240	58119	1
p01	33	Pulse	30	14839030	64909	0
p01	33	Response	1	14842520	68399	1
p01	33	Response	1	14849160	75039	1
p01	33	Response	2	14856540	82418	1
p01	33	Pulse	30	14859030	84908	0
p01	33	Response	2	14862210	88088	1
p01	33	Response	2	14869370	95248	1
p01	33	Response	2	14878130	104008	1
p01	33	Pulse	30	14879029	104908	0
p01	33	Response	2	14882629	108508	1
p01	33	Response	2	14887289	113168	1
p01	33	Response	2	14891619	117498	1
p01	33	Response	1	14895439	121318	1
p01	33	Pulse	30	14899029	124908	0
p01	33	Pulse	30	14919029	144908	0
p01	34	Picture	RestCondition	14924400	0	1	200094	1	0	next	other	0
p01	34	Pulse	30	14939029	14629	0
p01	34	Pulse	30	14959029	34629	0
p01	34	Pulse	30	14979029	54629	0
p01	34	Pulse	30	14999028	74628	0
p01	34	Pulse	30	15019028	94628	0
p01	34	Pulse	30	15039028	114628	0
p01	34	Pulse	30	15059028	134628	0
p01	34	Pulse	30	15079027	154627	0
p01	34	Pulse	30	15099027	174627	0
p01	34	Pulse	30	15119027	194627	0
p01	35	Picture	crossSumTD_U	15127326	0	1	300057	1	0	next	other	0
p01	35	Pulse	30	15139027	11701	0
p01	35	Pulse	30	15159026	31700	0
p01	35	Pulse	30	15179026	51700	0
p01	35	Pulse	30	15199026	71700	0
p01	35	Pulse	30	15219026	91700	0
p01	35	Pulse	30	15239025	111699	0
p01	35	Pulse	30	15259025	131699	0
p01	35	Response	1	15276665	149339	1
